univ_key,nationality,visa_status,gender,headcount
건양대,키르기즈,대학부설 어학원 연수,여,1
건양대,키르기즈,학사과정,남,1
건양대,키르기즈,학사과정,여,1
건양대,타지키스탄,대학부설 어학원 연수,남,1
건양대,파키스탄,대학부설 어학원 연수,여,3
건양대,파키스탄,석사과정,남,2
건양대,필리핀,학사과정,여,1
경기대,나이지리아,대학부설 어학원 연수,남,1
경기대,나이지리아,학사과정,남,2
경기대,네팔,석사과정,남,4
경기대,네팔,석사과정,여,3
경기대,덴마크,교환학생,여,1
경기대,독일,교환학생,여,4
경기대,독일,대학부설 어학원 연수,남,1
경기대,러시아(연방),교환학생,여,1
경기대,러시아(연방),대학부설 어학원 연수,여,1
경기대,멕시코,교환학생,남,1
경기대,몽골,대학부설 어학원 연수,남,3
경기대,몽골,박사과정,남,2
경기대,몽골,박사과정,여,3
경기대,몽골,석사과정,여,2
경기대,몽골,학사과정,남,3
경기대,몽골,학사과정,여,3
경기대,미국,학사과정,남,1
경기대,미얀마,대학부설 어학원 연수,남,1
경기대,미얀마,대학부설 어학원 연수,여,1
경기대,미얀마,학사과정,여,3
경기대,베트남,대학부설 어학원 연수,남,165
경기대,베트남,대학부설 어학원 연수,여,236
경기대,베트남,석사과정,여,1
경기대,베트남,학사과정,남,90
경기대,베트남,학사과정,여,130
경기대,스페인,교환학생,남,3
경기대,스페인,교환학생,여,4
경기대,안도라,교환학생,여,1
경기대,예멘공화국,학사과정,남,1
경기대,우즈베키스탄,석사과정,남,105
경기대,우즈베키스탄,석사과정,여,7
경기대,우즈베키스탄,학사과정,남,1
경기대,일본,교환학생,여,4
경기대,일본,학사과정,여,3
경기대,중국,교환학생,남,4
경기대,중국,교환학생,여,3
경기대,중국,대학부설 어학원 연수,남,1
경기대,중국,대학부설 어학원 연수,여,4
경기대,중국,박사과정,남,50
경기대,중국,박사과정,여,49
경기대,중국,석사과정,남,25
경기대,중국,석사과정,여,19
경기대,중국,학사과정,남,16
경기대,중국,학사과정,여,12
경기대,카메룬,학사과정,남,1
경기대,카자흐스탄,교환학생,여,1
경기대,카자흐스탄,석사과정,여,1
경기대,캐나다,석사과정,남,1
경기대,타이,대학부설 어학원 연수,여,2
경기대,타이,석사과정,여,1
경기대,타이완,교환학생,여,2
경기대,타이완,석사과정,여,2
경기대,타지키스탄,교환학생,남,1
경기대,타지키스탄,대학부설 어학원 연수,남,2
경기대,타지키스탄,대학부설 어학원 연수,여,1
경기대,타지키스탄,학사과정,남,1
경기대,튀르키예,학사과정,여,1
경기대,파키스탄,석사과정,남,1
경기대,프랑스,교환학생,남,1
경기대,프랑스,교환학생,여,6
경기대,핀란드,교환학생,남,1
경기대,한국계중국인,학사과정,남,1
경남대,몽골,대학부설 어학원 연수,남,8
경남대,몽골,대학부설 어학원 연수,여,6
경남대,몽골,박사과정,남,1
경남대,몽골,석사과정,남,3
경남대,몽골,석사과정,여,4
경남대,몽골,학사과정,남,7
경남대,몽골,학사과정,여,9
경남대,베트남,대학부설 어학원 연수,남,1
경남대,베트남,대학부설 어학원 연수,여,3
경남대,베트남,박사과정,남,1
경남대,베트남,학사과정,남,1
경남대,베트남,학사과정,여,3
경남대,일본,교환학생,남,2
경남대,일본,교환학생,여,1
경남대,중국,교환학생,남,13
경남대,중국,교환학생,여,4
경남대,중국,대학부설 어학원 연수,남,3
경남대,중국,대학부설 어학원 연수,여,3
경남대,중국,박사과정,남,23
경남대,중국,박사과정,여,26
경남대,중국,석사과정,남,66
경남대,중국,석사과정,여,50
경남대,중국,학사과정,남,199
경남대,중국,학사과정,여,130
경남대,파키스탄,석사과정,여,1
경남대,파키스탄,학사과정,여,1
경남대,필리핀,학사과정,남,1
경남대,필리핀,학사과정,여,1
경동대,나이지리아,석사과정,여,1
경동대,남수단공화국,석사과정,남,1
경동대,남수단공화국,학사과정,남,2
경동대,남수단공화국,학사과정,여,3
경동대,네팔,석사과정,남,2
경동대,네팔,석사과정,여,3
경동대,네팔,외국어연수생,남,41
경동대,네팔,외국어연수생,여,35
경동대,네팔,학사과정,남,69
경동대,네팔,학사과정,여,38
경동대,르완다,석사과정,남,3
경동대,르완다,석사과정,여,2
경동대,르완다,학사과정,남,5
경동대,르완다,학사과정,여,4
경동대,미국,학사과정,여,1
경동대,방글라데시,석사과정,남,4
경동대,방글라데시,석사과정,여,3
경동대,방글라데시,외국어연수생,남,56
경동대,방글라데시,외국어연수생,여,3
경동대,방글라데시,학사과정,남,45
경동대,방글라데시,학사과정,여,6
경동대,베트남,교환학생,여,1
경동대,베트남,대학부설 어학원 연수,남,30
경동대,베트남,대학부설 어학원 연수,여,17
경동대,베트남,석사과정,남,1
경동대,베트남,학사과정,남,4
경동대,베트남,학사과정,여,1
경동대,부룬디,석사과정,남,1
경동대,부룬디,석사과정,여,1
경동대,부룬디,학사과정,남,5
경동대,부룬디,학사과정,여,6
경동대,에콰도르,교환학생,남,3
경동대,에콰도르,교환학생,여,3
경동대,우간다,석사과정,남,1
경동대,우간다,석사과정,여,1
경동대,우간다,학사과정,남,3
경동대,우간다,학사과정,여,5
경동대,우즈베키스탄,교환학생,남,4
경동대,우즈베키스탄,교환학생,여,2
경동대,우즈베키스탄,대학부설 어학원 연수,남,3
경동대,우즈베키스탄,외국어연수생,남,1
경동대,우즈베키스탄,학사과정,남,9
경동대,이집트,학사과정,남,1
경동대,인도,교환학생,남,6
경동대,인도,교환학생,여,2
경동대,인도,학사과정,남,5
경동대,인도네시아,석사과정,여,1
경동대,인도네시아,학사과정,남,1
경동대,인도네시아,학사과정,여,1
경동대,짐바브웨,석사과정,여,1
경동대,카자흐스탄,교환학생,남,1
경동대,카자흐스탄,석사과정,여,2
경동대,카자흐스탄,학사과정,남,3
경동대,케냐,석사과정,남,1
경동대,케냐,학사과정,남,7
경동대,케냐,학사과정,여,2
경동대,코스타리카,학사과정,여,1
경동대,콩고민주공화국,학사과정,남,1
경동대,콩고민주공화국,학사과정,여,3
경동대,키르기즈,석사과정,남,1
경동대,탄자니아,석사과정,남,1
경동대,탄자니아,석사과정,여,1
경동대,탄자니아,학사과정,남,1
경동대,탄자니아,학사과정,여,2
경동대,파키스탄,교환학생,남,5
경동대,파키스탄,교환학생,여,3
경동대,파키스탄,석사과정,남,2
경동대,파키스탄,석사과정,여,4
경동대,파키스탄,학사과정,남,20
경동대,파키스탄,학사과정,여,3
경북대,가나,박사과정,남,1
경북대,가나,석사과정,남,4
경북대,과테말라,석사과정,남,1
경북대,나이지리아,대학부설 어학원 연수,남,2
경북대,나이지리아,박사과정,남,16
경북대,나이지리아,박사과정,여,3
경북대,나이지리아,석사과정,남,6
경북대,나이지리아,석사과정,여,1
경북대,네덜란드,교환학생,남,2
경북대,네팔,대학부설 어학원 연수,여,2
경북대,네팔,박사과정,남,4
경북대,네팔,박사과정,여,3
경북대,독일,교환학생,남,6
경북대,독일,교환학생,여,6
경북대,독일,석사과정,남,1
경북대,라오스,대학부설 어학원 연수,남,2
경북대,라오스,박사과정,여,1
경북대,라오스,석사과정,남,2
경북대,라이베리아,석사과정,남,2
경북대,라이베리아,석사과정,여,1
경북대,러시아(연방),교환학생,여,7
경북대,러시아(연방),박사과정,남,1
경북대,러시아(연방),학술연구기관 특정연구자,남,1
경북대,루마니아,학사과정,여,1
경북대,르완다,박사과정,남,1
경북대,르완다,석사과정,남,5
경북대,르완다,석사과정,여,1
경북대,리투아니아,교환학생,남,4
경북대,리투아니아,교환학생,여,6
경북대,리투아니아,학사과정,여,1
경북대,마다가스카르,대학부설 어학원 연수,여,1
경북대,말레이시아,대학부설 어학원 연수,여,5
경북대,말레이시아,학사과정,여,3
경북대,멕시코,석사과정,여,1
경북대,멕시코,학사과정,남,1
경북대,모로코,학사과정,여,1
경북대,모로코,학술연구기관 특정연구자,남,1
경북대,모잠비크,석사과정,남,1
경북대,몰도바,석사과정,여,1
경북대,몽골,대학부설 어학원 연수,남,27
경북대,몽골,대학부설 어학원 연수,여,17
경북대,몽골,박사과정,남,1
경북대,몽골,박사과정,여,3
경북대,몽골,석사과정,남,3
경북대,몽골,석사과정,여,13
경북대,몽골,학사과정,남,18
경북대,몽골,학사과정,여,49
경북대,무국적,학사과정,남,1
경북대,미국,교환학생,남,1
경북대,미국,교환학생,여,6
경북대,미국,박사과정,남,1
경북대,미국,학사과정,남,2
경북대,미국,학사과정,여,2
경북대,미얀마,대학부설 어학원 연수,남,65
경북대,미얀마,대학부설 어학원 연수,여,79
경북대,미얀마,박사과정,남,1
경북대,미얀마,박사과정,여,5
경북대,미얀마,석사과정,남,2
경북대,미얀마,석사과정,여,3
경북대,미얀마,학사과정,남,8
경북대,미얀마,학사과정,여,21
경북대,방글라데시,대학부설 어학원 연수,남,2
경북대,방글라데시,박사과정,남,13
경북대,방글라데시,박사과정,여,2
경북대,방글라데시,석사과정,남,2
경북대,방글라데시,석사과정,여,2
경북대,방글라데시,학사과정,여,1
경북대,베냉,대학부설 어학원 연수,여,1
경북대,베트남,교환학생,남,2
경북대,베트남,교환학생,여,3
경북대,베트남,대학부설 어학원 연수,남,270
경북대,베트남,대학부설 어학원 연수,여,335
경북대,베트남,박사과정,남,22
경북대,베트남,박사과정,여,13
경북대,베트남,석사과정,남,5
경북대,베트남,석사과정,여,22
경북대,베트남,전문학사과정,남,4
경북대,베트남,전문학사과정,여,2
경북대,베트남,학사과정,남,36
경북대,베트남,학사과정,여,54
경북대,불가리아,교환학생,남,4
경북대,불가리아,교환학생,여,1
경북대,브라질,대학부설 어학원 연수,여,1
경북대,솔로몬군도,석사과정,남,1
경북대,스리랑카,대학부설 어학원 연수,남,3
경북대,스리랑카,대학부설 어학원 연수,여,9
경북대,스리랑카,박사과정,남,6
경북대,스리랑카,박사과정,여,3
경북대,스리랑카,석사과정,남,4
경북대,스리랑카,석사과정,여,1
경북대,스리랑카,학사과정,여,2
경북대,스페인,교환학생,남,1
경북대,스페인,교환학생,여,4
경북대,슬로바크,교환학생,여,1
경북대,슬로베니아,교환학생,남,2
경북대,슬로베니아,교환학생,여,1
경북대,시리아,박사과정,남,1
경북대,시에라리온,석사과정,남,1
경북대,시에라리온,석사과정,여,1
경북대,아일랜드,교환학생,남,3
경북대,아일랜드,학사과정,남,1
경북대,아제르바이잔,석사과정,여,1
경북대,알제리,박사과정,남,1
경북대,알제리,박사과정,여,1
경북대,알제리,석사과정,여,1
경북대,에스토니아,교환학생,여,1
경북대,에콰도르,학사과정,여,2
경북대,에티오피아,박사과정,남,1
경북대,영국,교환학생,남,3
경북대,영국,교환학생,여,3
경북대,영국,학사과정,남,1
경북대,오스트레일리아,교환학생,남,1
경북대,오스트리아,교환학생,남,2
경북대,오스트리아,교환학생,여,1
경북대,요르단,박사과정,여,1
경북대,우간다,박사과정,남,1
경북대,우간다,석사과정,남,1
경북대,우간다,석사과정,여,1
경북대,우루과이,교환학생,여,1
경북대,우즈베키스탄,대학부설 어학원 연수,남,2
경북대,우즈베키스탄,박사과정,남,4
경북대,우즈베키스탄,박사과정,여,1
경북대,우즈베키스탄,석사과정,남,5
경북대,우즈베키스탄,석사과정,여,15
경북대,우즈베키스탄,학사과정,남,49
경북대,우즈베키스탄,학사과정,여,28
경북대,우크라이나,대학부설 어학원 연수,여,1
경북대,이란,박사과정,남,1
경북대,이집트,대학부설 어학원 연수,여,2
경북대,이집트,박사과정,남,1
경북대,이집트,박사과정,여,1
경북대,이탈리아,교환학생,여,2
경북대,이탈리아,석사과정,여,1
경북대,이탈리아,학사과정,여,1
경북대,인도,교환학생,남,2
경북대,인도,교환학생,여,2
경북대,인도,대학부설 어학원 연수,남,1
경북대,인도,대학부설 어학원 연수,여,2
경북대,인도,박사과정,남,12
경북대,인도,박사과정,여,13
경북대,인도,석사과정,남,2
경북대,인도,석사과정,여,2
경북대,인도,학사과정,남,6
경북대,인도,학사과정,여,5
경북대,인도네시아,교환학생,여,1
